0,5,5
0.001,5,5
0.002,5,5
0.003,5,5
0.004,5,5
0.005,5,5
0.006,5,5
0.007,5,5
0.008,5,5
0.009,5,5
0.01,5,5
0.011,5,5
0.012,5,5
0.013,5,5
0.014,5,5
0.015,5,5
0.016,5,5
0.017,5,5
0.018,5,5
0.019,5,5
0.02,5,5
0.021,5,5
0.022,5,5
0.023,5,5
0.024,5,5
0.025,5,5
0.026,5,5
0.027,5,5
0.028,5,5
0.029,5,5
0.03,5,5
0.031,5,5
0.032,5,5
0.033,5,5
0.034,5,5
0.035,5,5
0.036,5,5
0.037,5,5
0.038,5,5
0.039,5,5
0.04,5,5
0.041,5,5
0.042,5,5
0.043,5,5
0.044,5,5
0.045,5,5
0.046,5,5
0.047,5,5
0.048,5,5
0.049,5,5
0.05,5,5
0.051,5,5
0.052,5,5
0.053,5,5
0.054,5,5
0.055,5,5
0.056,5,5
0.057,5,5
0.058,5,5
0.059,5,5
0.06,5,5
0.061,5,5
0.062,5,5
0.063,5,5
0.064,5,5
0.065,5,5
0.066,5,5
0.067,5,5
0.068,5,5
0.069,5,5
0.07,5,5
0.071,5,5
0.072,5,5
0.073,5,5
0.074,5,5
0.075,5,5
0.076,5,5
0.077,5,5
0.078,5,5
0.079,5,5
0.08,5,5
0.081,5,5
0.082,5,5
0.083,5,5
0.084,5,5
0.085,5,5
0.086,5,5
0.087,5,5
0.088,5,5
0.089,5,5
0.09,5,5
0.091,5,5
0.092,5,5
0.093,5,5
0.094,5,5
0.095,5,5
0.096,5,5
0.097,5,5
0.098,5,5
0.099,5,5
0.1,5,5
0.101,5,5
0.102,5,5
0.103,5,5
0.104,5,5
0.105,5,5
0.106,5,5
0.107,5,5
0.108,5,5
0.109,5,5
0.11,5,5
0.111,5,5
0.112,5,5
0.113,5,5
0.114,5,5
0.115,5,5
0.116,5,5
0.117,5,5
0.118,5,5
0.119,5,5
0.12,5,5
0.121,5,5
0.122,5,5
0.123,5,5
0.124,5,5
0.125,5,5
0.126,5,5
0.127,5,5
0.128,5,5
0.129,5,5
0.13,5,5
0.131,5,5
0.132,5,5
0.133,5,5
0.134,5,5
0.135,5,5
0.136,5,5
0.137,5,5
0.138,5,5
0.139,5,5
0.14,5,5
0.141,5,5
0.142,5,5
0.143,5,5
0.144,5,5
0.145,5,5
0.146,5,5
0.147,5,5
0.148,5,5
0.149,5,5
0.15,5,5
0.151,5,5
0.152,5,5
0.153,5,5
0.154,5,5
0.155,5,5
0.156,5,5
0.157,5,5
0.158,5,5
0.159,5,5
0.16,5,5
0.161,5,5
0.162,5,5
0.163,5,5
0.164,5,5
0.165,5,5
0.166,5,5
0.167,5,5
0.168,5,5
0.169,5,5
0.17,5,5
0.171,5,5
0.172,5,5
0.173,5,5
0.174,5,5
0.175,5,5
0.176,5,5
0.177,5,5
0.178,5,5
0.179,5,5
0.18,5,5
0.181,5,5
0.182,5,5
0.183,5,5
0.184,5,5
0.185,5,5
0.186,5,5
0.187,5,5
0.188,5,5
0.189,5,5
0.19,5,5
0.191,5,5
0.192,5,5
0.193,5,5
0.194,5,5
0.195,5,5
0.196,5,5
0.197,5,5
0.198,5,5
0.199,5,5
0.2,5,5
0.201,5,5
0.202,5,5
0.203,5,5
0.204,5,5
0.205,5,5
0.206,5,5
0.207,5,5
0.208,5,5
0.209,5,5
0.21,5,5
0.211,5,5
0.212,5,5
0.213,5,5
0.214,5,5
0.215,5,5
0.216,5,5
0.217,5,5
0.218,5,5
0.219,5,5
0.22,5,5
0.221,5,5
0.222,5,5
0.223,5,5
0.224,5,5
0.225,5,5
0.226,5,5
0.227,5,5
0.228,5,5
0.229,5,5
0.23,5,5
0.231,5,5
0.232,5,5
0.233,5,5
0.234,5,5
0.235,5,5
0.236,5,5
0.237,5,5
0.238,5,5
0.239,5,5
0.24,5,5
0.241,5,5
0.242,5,5
0.243,5,5
0.244,5,5
0.245,5,5
0.246,5,5
0.247,5,5
0.248,5,5
0.249,5,5
0.25,5,5
0.251,5,5
0.252,5,5
0.253,5,5
0.254,5,5
0.255,5,5
0.256,5,5
0.257,5,5
0.258,5,5
0.259,5,5
0.26,5,5
0.261,5,5
0.262,5,5
0.263,5,5
0.264,5,5
0.265,5,5
0.266,5,5
0.267,5,5
0.268,5,5
0.269,5,5
0.27,5,5
0.271,5,5
0.272,5,5
0.273,5,5
0.274,5,5
0.275,5,5
0.276,5,5
0.277,5,5
0.278,5,5
0.279,5,5
0.28,5,5
0.281,5,5
0.282,5,5
0.283,5,5
0.284,5,5
0.285,5,5
0.286,5,5
0.287,5,5
0.288,5,5
0.289,5,5
0.29,5,5
0.291,5,5
0.292,5,5
0.293,5,5
0.294,5,5
0.295,5,5
0.296,5,5
0.297,5,5
0.298,5,5
0.299,5,5
0.3,5,5
0.301,5,5
0.302,5,5
0.303,5,5
0.304,5,5
0.305,5,5
0.306,5,5
0.307,5,5
0.308,5,5
0.309,5,5
0.31,5,5
0.311,5,5
0.312,5,5
0.313,5,5
0.314,5,5
0.315,5,5
0.316,5,5
0.317,5,5
0.318,5,5
0.319,5,5
0.32,5,5
0.321,5,5
0.322,5,5
0.323,5,5
0.324,5,5
0.325,5,5
0.326,5,5
0.327,5,5
0.328,5,5
0.329,5,5
0.33,5,5
0.331,5,5
0.332,5,5
0.333,5,5
0.334,5,5
0.335,5,5
0.336,5,5
0.337,5,5
0.338,5,5
0.339,5,5
0.34,5,5
0.341,5,5
0.342,5,5
0.343,5,5
0.344,5,5
0.345,5,5
0.346,5,5
0.347,5,5
0.348,5,5
0.349,5,5
0.35,5,5
0.351,5,5
0.352,5,5
0.353,5,5
0.354,5,5
0.355,5,5
0.356,5,5
0.357,5,5
0.358,5,5
0.359,5,5
0.36,5,5
0.361,5,5
0.362,5,5
0.363,5,5
0.364,5,5
0.365,5,5
0.366,5,5
0.367,5,5
0.368,5,5
0.369,5,5
0.37,5,5
0.371,5,5
0.372,5,5
0.373,5,5
0.374,5,5
0.375,5,5
0.376,5,5
0.377,5,5
0.378,5,5
0.379,5,5
0.38,5,5
0.381,5,5
0.382,5,5
0.383,5,5
0.384,5,5
0.385,5,5
0.386,5,5
0.387,5,5
0.388,5,5
0.389,5,5
0.39,5,5
0.391,5,5
0.392,5,5
0.393,5,5
0.394,5,5
0.395,5,5
0.396,5,5
0.397,5,5
0.398,5,5
0.399,5,5
0.4,5,5
0.401,5,5
0.402,5,5
0.403,5,5
0.404,5,5
0.405,5,5
0.406,5,5
0.407,5,5
0.408,5,5
0.409,5,5
0.41,5,5
0.411,5,5
0.412,5,5
0.413,5,5
0.414,5,5
0.415,5,5
0.416,5,5
0.417,5,5
0.418,5,5
0.419,5,5
0.42,5,5
0.421,5,5
0.422,5,5
0.423,5,5
0.424,5,5
0.425,5,5
0.426,5,5
0.427,5,5
0.428,5,5
0.429,5,5
0.43,5,5
0.431,5,5
0.432,5,5
0.433,5,5
0.434,5,5
0.435,5,5
0.436,5,5
0.437,5,5
0.438,5,5
0.439,5,5
0.44,5,5
0.441,5,5
0.442,5,5
0.443,5,5
0.444,5,5
0.445,5,5
0.446,5,5
0.447,5,5
0.448,5,5
0.449,5,5
0.45,5,5
0.451,5,5
0.452,5,5
0.453,5,5
0.454,5,5
0.455,5,5
0.456,5,5
0.457,5,5
0.458,5,5
0.459,5,5
0.46,5,5
0.461,5,5
0.462,5,5
0.463,5,5
0.464,5,5
0.465,5,5
0.466,5,5
0.467,5,5
0.468,5,5
0.469,5,5
0.47,5,5
0.471,5,5
0.472,5,5
0.473,5,5
0.474,5,5
0.475,5,5
0.476,5,5
0.477,5,5
0.478,5,5
0.479,5,5
0.48,5,5
0.481,5,5
0.482,5,5
0.483,5,5
0.484,5,5
0.485,5,5
0.486,5,5
0.487,5,5
0.488,5,5
0.489,5,5
0.49,5,5
0.491,5,5
0.492,5,5
0.493,5,5
0.494,5,5
0.495,5,5
0.496,5,5
0.497,5,5
0.498,5,5
0.499,5,5
0.5,5,5
0.501,5,5
0.502,5,5
0.503,5,5
0.504,5,5
0.505,5,5
0.506,5,5
0.507,5,5
0.508,5,5
0.509,5,5
0.51,5,5
0.511,5,5
0.512,5,5
0.513,5,5
0.514,5,5
0.515,5,5
0.516,5,5
0.517,5,5
0.518,5,5
0.519,5,5
0.52,5,5
0.521,5,5
0.522,5,5
0.523,5,5
0.524,5,5
0.525,5,5
0.526,5,5
0.527,5,5
0.528,5,5
0.529,5,5
0.53,5,5
0.531,5,5
0.532,5,5
0.533,5,5
0.534,5,5
0.535,5,5
0.536,5,5
0.537,5,5
0.538,5,5
0.539,5,5
0.54,5,5
0.541,5,5
0.542,5,5
0.543,5,5
0.544,5,5
0.545,5,5
0.546,5,5
0.547,5,5
0.548,5,5
0.549,5,5
0.55,5,5
0.551,5,5
0.552,5,5
0.553,5,5
0.554,5,5
0.555,5,5
0.556,5,5
0.557,5,5
0.558,5,5
0.559,5,5
0.56,5,5
0.561,5,5
0.562,5,5
0.563,5,5
0.564,5,5
0.565,5,5
0.566,5,5
0.567,5,5
0.568,5,5
0.569,5,5
0.57,5,5
0.571,5,5
0.572,5,5
0.573,5,5
0.574,5,5
0.575,5,5
0.576,5,5
0.577,5,5
0.578,5,5
0.579,5,5
0.58,5,5
0.581,5,5
0.582,5,5
0.583,5,5
0.584,5,5
0.585,5,5
0.586,5,5
0.587,5,5
0.588,5,5
0.589,5,5
0.59,5,5
0.591,5,5
0.592,5,5
0.593,5,5
0.594,5,5
0.595,5,5
0.596,5,5
0.597,5,5
0.598,5,5
0.599,5,5
0.6,5,5
0.601,5,5
0.602,5,5
0.603,5,5
0.604,5,5
0.605,5,5
0.606,5,5
0.607,5,5
0.608,5,5
0.609,5,5
0.61,5,5
0.611,5,5
0.612,5,5
0.613,5,5
0.614,5,5
0.615,5,5
0.616,5,5
0.617,5,5
0.618,5,5
0.619,5,5
0.62,5,5
0.621,5,5
0.622,5,5
0.623,5,5
0.624,5,5
0.625,5,5
0.626,5,5
0.627,5,5
0.628,5,5
0.629,5,5
0.63,5,5
0.631,5,5
0.632,5,5
0.633,5,5
0.634,5,5
0.635,5,5
0.636,5,5
0.637,5,5
0.638,5,5
0.639,5,5
0.64,5,5
0.641,5,5
0.642,5,5
0.643,5,5
0.644,5,5
0.645,5,5
0.646,5,5
0.647,5,5
0.648,5,5
0.649,5,5
0.65,5,5
0.651,5,5
0.652,5,5
0.653,5,5
0.654,5,5
0.655,5,5
0.656,5,5
0.657,5,5
0.658,5,5
0.659,5,5
0.66,5,5
0.661,5,5
0.662,5,5
0.663,5,5
0.664,5,5
0.665,5,5
0.666,5,5
0.667,5,5
0.668,5,5
0.669,5,5
0.67,5,5
0.671,5,5
0.672,5,5
0.673,5,5
0.674,5,5
0.675,5,5
0.676,5,5
0.677,5,5
0.678,5,5
0.679,5,5
0.68,5,5
0.681,5,5
0.682,5,5
0.683,5,5
0.684,5,5
0.685,5,5
0.686,5,5
0.687,5,5
0.688,5,5
0.689,5,5
0.69,5,5
0.691,5,5
0.692,5,5
0.693,5,5
0.694,5,5
0.695,5,5
0.696,5,5
0.697,5,5
0.698,5,5
0.699,5,5
0.7,5,5
0.701,5,5
0.702,5,5
0.703,5,5
0.704,5,5
0.705,5,5
0.706,5,5
0.707,5,5
0.708,5,5
0.709,5,5
0.71,5,5
0.711,5,5
0.712,5,5
0.713,5,5
0.714,5,5
0.715,5,5
0.716,5,5
0.717,5,5
0.718,5,5
0.719,5,5
0.72,5,5
0.721,5,5
0.722,5,5
0.723,5,5
0.724,5,5
0.725,5,5
0.726,5,5
0.727,5,5
0.728,5,5
0.729,5,5
0.73,5,5
0.731,5,5
0.732,5,5
0.733,5,5
0.734,5,5
0.735,5,5
0.736,5,5
0.737,5,5
0.738,5,5
0.739,5,5
0.74,5,5
0.741,5,5
0.742,5,5
0.743,5,5
0.744,5,5
0.745,5,5
0.746,5,5
0.747,5,5
0.748,5,5
0.749,5,5
0.75,5,5
0.751,5,5
0.752,5,5
0.753,5,5
0.754,5,5
0.755,5,5
0.756,5,5
0.757,5,5
0.758,5,5
0.759,5,5
0.76,5,5
0.761,5,5
0.762,5,5
0.763,5,5
0.764,5,5
0.765,5,5
0.766,5,5
0.767,5,5
0.768,5,5
0.769,5,5
0.77,5,5
0.771,5,5
0.772,5,5
0.773,5,5
0.774,5,5
0.775,5,5
0.776,5,5
0.777,5,5
0.778,5,5
0.779,5,5
0.78,5,5
0.781,5,5
0.782,5,5
0.783,5,5
0.784,5,5
0.785,5,5
0.786,5,5
0.787,5,5
0.788,5,5
0.789,5,5
0.79,5,5
0.791,5,5
0.792,5,5
0.793,5,5
0.794,5,5
0.795,5,5
0.796,5,5
0.797,5,5
0.798,5,5
0.799,5,5
0.8,5,5
0.801,5,5
0.802,5,5
0.803,5,5
0.804,5,5
0.805,5,5
0.806,5,5
0.807,5,5
0.808,5,5
0.809,5,5
0.81,5,5
0.811,5,5
0.812,5,5
0.813,5,5
0.814,5,5
0.815,5,5
0.816,5,5
0.817,5,5
0.818,5,5
0.819,5,5
0.82,5,5
0.821,5,5
0.822,5,5
0.823,5,5
0.824,5,5
0.825,5,5
0.826,5,5
0.827,5,5
0.828,5,5
0.829,5,5
0.83,5,5
0.831,5,5
0.832,5,5
0.833,5,5
0.834,5,5
0.835,5,5
0.836,5,5
0.837,5,5
0.838,5,5
0.839,5,5
0.84,5,5
0.841,5,5
0.842,5,5
0.843,5,5
0.844,5,5
0.845,5,5
0.846,5,5
0.847,5,5
0.848,5,5
0.849,5,5
0.85,5,5
0.851,5,5
0.852,5,5
0.853,5,5
0.854,5,5
0.855,5,5
0.856,5,5
0.857,5,5
0.858,5,5
0.859,5,5
0.86,5,5
0.861,5,5
0.862,5,5
0.863,5,5
0.864,5,5
0.865,5,5
0.866,5,5
0.867,5,5
0.868,5,5
0.869,5,5
0.87,5,5
0.871,5,5
0.872,5,5
0.873,5,5
0.874,5,5
0.875,5,5
0.876,5,5
0.877,5,5
0.878,5,5
0.879,5,5
0.88,5,5
0.881,5,5
0.882,5,5
0.883,5,5
0.884,5,5
0.885,5,5
0.886,5,5
0.887,5,5
0.888,5,5
0.889,5,5
0.89,5,5
0.891,5,5
0.892,5,5
0.893,5,5
0.894,5,5
0.895,5,5
0.896,5,5
0.897,5,5
0.898,5,5
0.899,5,5
0.9,5,5
0.901,5,5
0.902,5,5
0.903,5,5
0.904,5,5
0.905,5,5
0.906,5,5
0.907,5,5
0.908,5,5
0.909,5,5
0.91,5,5
0.911,5,5
0.912,5,5
0.913,5,5
0.914,5,5
0.915,5,5
0.916,5,5
0.917,5,5
0.918,5,5
0.919,5,5
0.92,5,5
0.921,5,5
0.922,5,5
0.923,5,5
0.924,5,5
0.925,5,5
0.926,5,5
0.927,5,5
0.928,5,5
0.929,5,5
0.93,5,5
0.931,5,5
0.932,5,5
0.933,5,5
0.934,5,5
0.935,5,5
0.936,5,5
0.937,5,5
0.938,5,5
0.939,5,5
0.94,5,5
0.941,5,5
0.942,5,5
0.943,5,5
0.944,5,5
0.945,5,5
0.946,5,5
0.947,5,5
0.948,5,5
0.949,5,5
0.95,5,5
0.951,5,5
0.952,5,5
0.953,5,5
0.954,5,5
0.955,5,5
0.956,5,5
0.957,5,5
0.958,5,5
0.959,5,5
0.96,5,5
0.961,5,5
0.962,5,5
0.963,5,5
0.964,5,5
0.965,5,5
0.966,5,5
0.967,5,5
0.968,5,5
0.969,5,5
0.97,5,5
0.971,5,5
0.972,5,5
0.973,5,5
0.974,5,5
0.975,5,5
0.976,5,5
0.977,5,5
0.978,5,5
0.979,5,5
0.98,5,5
0.981,5,5
0.982,5,5
0.983,5,5
0.984,5,5
0.985,5,5
0.986,5,5
0.987,5,5
0.988,5,5
0.989,5,5
0.99,5,5
0.991,5,5
0.992,5,5
0.993,5,5
0.994,5,5
0.995,5,5
0.996,5,5
0.997,5,5
0.998,5,5
0.999,5,5
1,5,5
1.001,5,5
1.002,5,5
1.003,5,5
1.004,5,5
1.005,5,5
1.006,5,5
1.007,5,5
1.008,5,5
1.009,5,5
1.01,5,5
1.011,5,5
1.012,5,5
1.013,5,5
1.014,5,5
1.015,5,5
1.016,5,5
1.017,5,5
1.018,5,5
1.019,5,5
1.02,5,5
1.021,5,5
1.022,5,5
1.023,5,5
1.024,5,5
1.025,5,5
1.026,5,5
1.027,5,5
1.028,5,5
1.029,5,5
1.03,5,5
1.031,5,5
